0.001,0.9990005148232288,0.0009994851767711754,1.
0.101,0.9040759816192518,0.09592401838074816,1.
0.201,0.8184419997708025,0.18155800022919755,1.
0.30100000000000005,0.7411892748986896,0.2588107251013104,1.
0.401,0.6714975080166102,0.32850249198338977,1.
0.501,0.6086266852827006,0.3913733147172994,1.
0.6010000000000001,0.5519092202494658,0.44809077975053424,1.
0.7010000000000001,0.5007428651754898,0.49925713482451023,1.
0.801,0.4545843161285233,0.5454156838714768,1.
0.901,0.41294344397648536,0.5870565560235146,1.
1.,0.3757349131739295,0.6242650868260705,1.
2.,0.15286793193671916,0.8471320680632808,1.
3.,0.07330286835400152,0.9266971316459985,1.
4.,0.044897586836844534,0.9551024131631555,1.
5.,0.03475670361829334,0.9652432963817067,1.
6.,0.03113633772295171,0.9688636622770483,1.
7.,0.029843841898507594,0.9701561581014925,1.
8.,0.029382411892674484,0.9706175881073256,1.
9.,0.029217678168776604,0.9707823218312234,1.
10.,0.02915886708270458,0.9708411329172955,1.
11.,0.02913787111561824,0.9708621288843817,1.
12.,0.029130375409224536,0.9708696245907755,1.
13.,0.0291276993898676,0.9708723006101324,1.
14.,0.029126744032330554,0.9708732559676695,1.
15.,0.02912640296304,0.97087359703696,1.
16.,0.029126281198929235,0.9708737188010708,1.
17.,0.029126237728294143,0.9708737622717059,1.
18.,0.029126222208974834,0.9708737777910251,1.
19.,0.02912621666846982,0.9708737833315302,1.
20.,0.029126214690470963,0.9708737853095291,1.
21.,0.029126213984311606,0.9708737860156884,1.
22.,0.0291262137322078,0.9708737862677922,1.
23.,0.029126213642204985,0.970873786357795,1.
24.,0.029126213610073354,0.9708737863899266,1.
25.,0.029126213598602138,0.9708737864013979,1.
26.,0.029126213594506834,0.9708737864054932,1.
27.,0.02912621359304478,0.9708737864069552,1.
28.,0.029126213592522817,0.9708737864074772,1.
29.,0.029126213592336473,0.9708737864076635,1.
30.,0.029126213592269946,0.97087378640773,1.
31.,0.029126213592246198,0.9708737864077538,1.
32.,0.02912621359223772,0.9708737864077623,1.
33.,0.02912621359223469,0.9708737864077653,1.
34.,0.02912621359223361,0.9708737864077664,1.
35.,0.029126213592233226,0.9708737864077668,1.
36.,0.029126213592233087,0.9708737864077669,1.
37.,0.02912621359223304,0.970873786407767,1.
