0.001,0.9940179789939206,0.0009969910261005688,0.995014970020021
0.011,0.9361326011811933,0.010643086866138435,0.9467756880473317
0.021,0.8816209302209703,0.01972455799123035,0.9013454882122006
0.031,0.8302863372021809,0.02827431288800511,0.858560650090186
0.041,0.781943653287482,0.0363233420458309,0.8182669953333128
0.051000000000000004,0.7364185017886421,0.043900829742970895,0.780319331531613
0.061,0.6935466691704093,0.05103425931753419,0.7445809284879434
0.07100000000000001,0.6531735127140039,0.05774951230294592,0.7109230250169498
0.081,0.6151534027036115,0.06407096178553001,0.6792243644891415
0.091,0.579349197123782,0.07002156032095475,0.6493707574447367
0.1,0.5489131111743157,0.07507791246040853,0.6239910236347241
0.15000000000000002,0.4067589400240467,0.0986609445776029,0.5054198846016495
0.2,0.30147470440724905,0.11607355786652579,0.41754826227377484
0.25,0.22349753299937414,0.12891622695984586,0.35241375995922
0.30000000000000004,0.1657448547490344,0.1383743149264346,0.304119169675469
0.35,0.12297108901454333,0.14532573981745978,0.2682968288320031
0.4,0.09129118952251201,0.1504207159843056,0.24171190550681762
0.45000000000000007,0.06782776565063443,0.1541408130714943,0.22196857872212875
0.5,0.050449729064013224,0.156842697012394,0.20729242607640724
0.55,0.037578726981402875,0.15879052602195234,0.19636925300335523
0.6,0.028045780406719335,0.16017994411417788,0.18822572452089725
0.65,0.02098510577769861,0.16115585147534298,0.18214095725304158
0.7000000000000001,0.015755475853027487,0.1618255657757417,0.1775810416287692
0.75,0.011881977048045113,0.16226856986183089,0.174150546909876
0.8,0.009012873038352142,0.16254373121154025,0.17155660424989239
0.85,0.006887656552839117,0.1626946488958126,0.16958230544865172
0.9,0.005313387500787629,0.16275361371084102,0.16806700121162862
0.9500000000000001,0.0041471682253463845,0.16274454117977788,0.16689170940512427
1.,0.00328316411081599,0.16268514382843494,0.16596830793925094
1.05,0.002642990625621292,0.16258854004275472,0.16523153066837604
1.1,0.0021685936561726665,0.16246444564056467,0.16463303929673734
1.1500000000000001,0.0018169764524062011,0.16232005638806396,0.16413703284047015
1.2000000000000002,0.001556294233514556,0.16216070162000798,0.16371699585352253
1.2500000000000002,0.0013629617269429078,0.16199032833190663,0.16335329005884955
1.3000000000000003,0.0012195109184434836,0.1618118597143249,0.1630313706327684
1.35,0.0011130044326458218,0.16162746069495434,0.16274046512760018
1.4000000000000001,0.0010338604315144999,0.16143873460763875,0.16247259503915323
1.4500000000000002,0.000974982296232039,0.16124686885179984,0.16222185114803186
1.5000000000000002,0.0009311140415203874,0.16105274277250797,0.16198385681402835
1.5500000000000003,0.0008983629146897192,0.16085700755994262,0.16175537047463234
1.6,0.0008738458170905385,0.16066014542551088,0.16153399124260143
1.6500000000000001,0.0008554274324328197,0.1604625134295903,0.1613179408620231
1.7000000000000002,0.00084152627616982,0.16026437594176868,0.16110590221793852
1.7500000000000002,0.0008309710494138731,0.16006592868194536,0.16089689973135926
1.8000000000000003,0.0008228942500116558,0.15986731652594616,0.16069021077595783
1.85,0.000816653377473868,0.15966864669293604,0.16048530007040993
1.9000000000000001,0.0008117725748038154,0.15946999851244273,0.16028177108724653
1.9500000000000002,0.0008078994065527184,0.159271430658129,0.16007933006468175
2.,0.000804772847252907,0.1590729865053579,0.1598777593526108
2.0500000000000003,0.0008021995726185872,0.15887469809917826,0.15967689767179685
2.1,0.0008000364000441561,0.15867658909314264,0.15947662549318678
2.1500000000000004,0.0007981772834706934,0.15847867692589063,0.15927685420936133
2.2,0.0007965436813644726,0.15828097443319664,0.1590775181145611
2.25,0.0007950774229310637,0.15808349104190397,0.15887856846483506
2.3000000000000003,0.0007937354246033264,0.15788623365419152,0.15867996907879486
2.35,0.0007924857769019428,0.1576892073024893,0.15848169307939128
2.4000000000000004,0.0007913048462380685,0.1574924156345305,0.1582837204807686
2.45,0.0007901751284148654,0.15729586127259623,0.15808603640101107
2.5000000000000004,0.0007890836588614786,0.1570995460795837,0.15788862973844517
2.5500000000000003,0.0007880208352010248,0.15690347135606492,0.15769149219126594
2.6,0.0007869795452064538,0.15670763798623444,0.1574946175314409
2.6500000000000004,0.0007859545209365231,0.15651204654600295,0.15729800106693947
2.7,0.0007849418603880598,0.15631669738305465,0.15710163924344273
2.7500000000000004,0.0007839386732161915,0.15612159067614026,0.15690552934935645
2.8000000000000003,0.0007829428183433198,0.1559267264789914,0.15670966929733474
2.85,0.0007819527096238548,0.1557321047528443,0.1565140574624682
2.9000000000000004,0.0007809671719132524,0.1555377253905287,0.15631869256244194
2.95,0.0007799853344680932,0.15534358823430758,0.15612357356877568
3.0000000000000004,0.0007790065519947452,0.15514969308909102,0.15592869964108574
3.0500000000000003,0.0007780303461754532,0.15495603973222152,0.15573407007839699
3.1,0.0007770563623606729,0.154762627920722,0.1555396842830827
3.1500000000000004,0.0007760843374940173,0.15456945739666336,0.1553455417341574
3.2,0.000775114076356436,0.15437652789113995,0.15515164196749637
3.2500000000000004,0.0007741454339718851,0.1541838391272135,0.1549579845611854
3.3000000000000003,0.0007731783025764021,0.153991390822094,0.1547645691246704
3.35,0.0007722126019669777,0.15379918268875412,0.1545713952907211
3.4000000000000004,0.0007712482723536214,0.1536072144371252,0.15437846270947883
3.45,0.0007702852690653672,0.1534154857749826,0.15418577104404796
3.5000000000000004,0.0007693235586293729,0.15322399640860185,0.15399331996723123
3.5500000000000003,0.0007683631158669715,0.15303274604324374,0.1538011091591107
3.6,0.000767403921742914,0.15284173438351412,0.15360913830525705
3.6500000000000004,0.0007664459617724483,0.15265096113362994,0.15341740709540239
3.7,0.0007654892248415488,0.15246042599761614,0.15322591522245768
3.7500000000000004,0.000764533702333142,0.15227012867945167,0.15303466238178481
3.8000000000000003,0.0007635793874799586,0.152080068883177,0.15284364827065697
3.85,0.0007626262748852338,0.1518902463129742,0.15265287258785942
3.9000000000000004,0.0007616743601677243,0.15170066067322557,0.15246233503339332
3.95,0.0007607236396987938,0.15151131166855758,0.15227203530825636
4.,0.0007597741104076891,0.15132219900387256,0.15208197311428026
4.05,0.0007588257696373234,0.15113332238437266,0.15189214815400998
4.1,0.0007578786150374607,0.15094468151557716,0.15170256013061464
4.1499999999999995,0.0007569326444856069,0.15075627610333545,0.15151320874782107
4.2,0.0007559878560284168,0.1505681058538359,0.15132409370986435
4.25,0.0007550442478382988,0.1503801704736132,0.15113521472145153
4.3,0.0007541018181812736,0.150192469669553,0.1509465714877343
4.35,0.000753160565393169,0.15000500314889545,0.15075816371428863
4.3999999999999995,0.0007522204878619891,0.1498177706192377,0.15056999110709973
4.45,0.0007512815840148535,0.14963077178853582,0.15038205337255067
4.5,0.000750343852308327,0.14944400636510563,0.15019435021741398
4.55,0.0007494072912212533,0.1492574740576237,0.15000688134884496
4.6,0.0007484718992494493,0.14907117457512764,0.1498196464743771
4.6499999999999995,0.0007475376749017737,0.14888510762701646,0.14963264530191825
4.7,0.0007466046166972156,0.14869927292305044,0.14944587753974764
4.75,0.0007456727231627364,0.14851367017335107,0.14925934289651382
4.8,0.0007447419928316714,0.148328299088401,0.14907304108123268
