0.001,79920.04118585831,79.95881414169403,80000.,79920.,80.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
0.051000000000000004,76025.30919247765,3974.690807522352,80000.,75920.,4080.0000000000005,80000.,2330.097087378643,77669.90291262136,2330.097087378643
0.101,72326.07852954014,7673.921470459853,80000.,71920.,8080.000000000001,80000.,2330.097087378643,77669.90291262136,2330.097087378643
0.15100000000000002,68812.53574383003,11187.464256169975,80000.,67920.,12080.000000000002,80000.,2330.097087378643,77669.90291262136,2330.097087378643
0.201,65475.359981664194,14524.640018335804,80000.,63919.99999999999,16080.000000000002,80000.,2330.097087378643,77669.90291262136,2330.097087378643
0.251,62305.69826219371,17694.301737806287,80000.,59920.,20080.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
0.30100000000000005,59295.141991895165,20704.858008104835,80000.,55920.,24080.000000000004,80000.,2330.097087378643,77669.90291262136,2330.097087378643
0.35100000000000003,56435.704657949034,23564.295342050966,80000.,51920.,28080.000000000004,80000.,2330.097087378643,77669.90291262136,2330.097087378643
0.401,53719.80064132882,26280.19935867118,80000.,47920.,32080.000000000004,80000.,2330.097087378643,77669.90291262136,2330.097087378643
0.451,51140.22509339595,28859.774906604052,80000.,43919.99999999999,36080.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
0.501,48690.13482261605,31309.865177383952,80000.,39920.,40080.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
0.551,46363.03014069243,33636.96985930757,80000.,35920.,44080.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
0.6010000000000001,44152.73761995726,35847.26238004274,80000.,31919.999999999993,48080.00000000001,80000.,2330.097087378643,77669.90291262136,2330.097087378643
0.651,42053.39371627884,37946.60628372116,80000.,27919.999999999996,52080.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
0.7010000000000001,40059.429214039184,39940.570785960816,80000.,23919.999999999996,56080.00000000001,80000.,2330.097087378643,77669.90291262136,2330.097087378643
0.751,38165.554451916905,41834.445548083095,80000.,19920.,60080.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
0.801,36366.74529028186,43633.25470971814,80000.,15919.999999999996,64080.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
0.8510000000000001,34658.22978297546,45341.77021702454,80000.,11919.999999999993,68080.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
0.901,33035.47551811883,46964.52448188117,80000.,7919.999999999998,72080.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
0.9510000000000001,31494.177594366258,48505.82240563375,80000.,3919.9999999999945,76080.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
1.,30058.79305391436,49941.206946085644,80000.,0.,80000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
1.1,27344.901658258634,52655.098341741366,80000.,-8000.000000000007,88000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
1.2,24896.62702713822,55103.372972861776,80000.,-15999.999999999996,96000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
1.3,22687.972443913975,57312.02755608603,80000.,-24000.000000000004,104000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
1.4,20695.485569283814,59304.51443071618,80000.,-31999.999999999993,112000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
1.5,18898.009415372057,61101.99058462794,80000.,-40000.,120000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
1.6,17276.457692738444,62723.54230726155,80000.,-48000.00000000001,128000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
1.7000000000000002,15813.612144855242,64186.38785514476,80000.,-56000.000000000015,136000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
1.8,14493.939718072468,65506.06028192753,80000.,-64000.,144000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
1.9,13303.427625711915,66696.5723742881,80000.,-72000.,152000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
2.,12229.434554937532,67770.56544506246,80000.,-80000.,160000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
2.1,11260.556436459723,68739.44356354028,80000.,-88000.,168000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
2.2,10386.50535176487,69613.49464823514,80000.,-96000.00000000001,176000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
2.3,9598.000292060871,70401.99970793913,80000.,-103999.99999999999,184000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
2.4000000000000004,8886.668608975233,71113.33139102477,80000.,-112000.00000000003,192000.00000000003,80000.,2330.097087378643,77669.90291262136,2330.097087378643
2.5,8244.957110571675,71755.04288942832,80000.,-120000.,200000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
2.6,7666.051858668585,72333.94814133142,80000.,-128000.,208000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
2.7,7143.805815836697,72856.19418416331,80000.,-136000.,216000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
2.8,6672.673573804066,73327.32642619593,80000.,-144000.,224000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
2.9000000000000004,6247.652470189604,73752.3475298104,80000.,-152000.00000000003,232000.00000000003,80000.,2330.097087378643,77669.90291262136,2330.097087378643
3.,5864.229468320122,74135.77053167988,80000.,-160000.,240000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
3.1,5518.333236080404,74481.6667639196,80000.,-168000.,248000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
3.2,5206.290914951328,74793.70908504867,80000.,-176000.,256000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
3.3000000000000003,4924.789120193008,75075.210879807,80000.,-184000.00000000003,264000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
3.4000000000000004,4670.838758058069,75329.16124194193,80000.,-192000.00000000003,272000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
3.5,4441.743286450743,75558.25671354926,80000.,-200000.,280000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
3.6,4235.070082011304,75764.9299179887,80000.,-208000.,288000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
3.7,4048.624609590626,75951.37539040938,80000.,-216000.,296000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
3.8000000000000003,3880.427119836428,76119.57288016357,80000.,-224000.00000000003,304000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
3.9000000000000004,3728.6916274572864,76271.30837254271,80000.,-232000.00000000003,312000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
4.,3591.8069469475627,76408.19305305244,80000.,-240000.,320000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
4.1,3468.319584403342,76531.68041559665,80000.,-247999.99999999997,328000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
4.2,3356.918303768108,76643.0816962319,80000.,-256000.,336000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
4.300000000000001,3256.4202036266797,76743.57979637332,80000.,-264000.00000000006,344000.00000000006,80000.,2330.097087378643,77669.90291262136,2330.097087378643
4.4,3165.7581567054517,76834.24184329456,80000.,-272000.,352000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
4.5,3083.969478706765,76916.03052129324,80000.,-280000.,360000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
4.6,3010.1857061587552,76989.81429384125,80000.,-288000.,368000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
4.7,2943.6233747379697,77056.37662526203,80000.,-296000.,376000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
4.800000000000001,2883.575700145463,77116.42429985454,80000.,-304000.00000000006,384000.00000000006,80000.,2330.097087378643,77669.90291262136,2330.097087378643
4.9,2829.4050732007227,77170.59492679928,80000.,-312000.,392000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
5.,2780.5362894634673,77219.46371053654,80000.,-320000.,400000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
5.1000000000000005,2736.450441492854,77263.54955850715,80000.,-328000.00000000006,408000.00000000006,80000.,2330.097087378643,77669.90291262136,2330.097087378643
5.2,2696.6794088897595,77303.32059111024,80000.,-336000.,416000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
5.3,2660.8008876152944,77339.19911238471,80000.,-344000.,424000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
5.4,2628.4339058049695,77371.56609419503,80000.,-352000.,432000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
5.5,2599.2347784636895,77400.76522153632,80000.,-360000.,440000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
5.6000000000000005,2572.893458086999,77427.106541913,80000.,-368000.00000000006,448000.00000000006,80000.,2330.097087378643,77669.90291262136,2330.097087378643
5.7,2549.130242458068,77450.86975754194,80000.,-376000.,456000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
5.800000000000001,2527.6928046625517,77472.30719533745,80000.,-384000.00000000006,464000.00000000006,80000.,2330.097087378643,77669.90291262136,2330.097087378643
5.9,2508.353513784885,77491.64648621512,80000.,-392000.,472000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
6.,2490.9070178361367,77509.09298216387,80000.,-400000.,480000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
6.1000000000000005,2475.1680632480347,77524.83193675197,80000.,-408000.00000000006,488000.00000000006,80000.,2330.097087378643,77669.90291262136,2330.097087378643
6.2,2460.9695277797073,77539.03047222029,80000.,-416000.,496000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
6.300000000000001,2448.1606459497953,77551.8393540502,80000.,-424000.00000000006,504000.00000000006,80000.,2330.097087378643,77669.90291262136,2330.097087378643
6.4,2436.605408150894,77563.39459184911,80000.,-432000.,512000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
6.5,2426.181116447512,77573.81888355249,80000.,-440000.,520000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
6.6000000000000005,2416.7770817224514,77583.22291827755,80000.,-448000.00000000006,528000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
6.7,2408.293448337418,77591.70655166259,80000.,-456000.,536000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
6.800000000000001,2400.6401338276505,77599.35986617235,80000.,-464000.00000000006,544000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
6.9,2393.735872371852,77606.26412762815,80000.,-472000.,552000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
7.,2387.5073518806075,77612.4926481194,80000.,-480000.,560000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
7.1000000000000005,2381.8884355405735,77618.11156445942,80000.,-488000.00000000006,568000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
7.2,2376.8194595484924,77623.1805404515,80000.,-496000.,576000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
7.300000000000001,2372.2465995781063,77627.75340042189,80000.,-504000.00000000006,584000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
7.4,2368.1212992528667,77631.87870074713,80000.,-512000.,592000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
7.5,2364.399754555756,77635.60024544425,80000.,-520000.,600000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
7.6000000000000005,2361.0424487014757,77638.95755129853,80000.,-528000.,608000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
7.7,2358.013732532102,77641.9862674679,80000.,-536000.,616000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
7.800000000000001,2355.28144598069,77644.71855401932,80000.,-544000.,624000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
7.9,2352.8165765833805,77647.18342341662,80000.,-552000.,632000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
8.,2350.592951413959,77649.40704858604,80000.,-560000.,640000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
8.100000000000001,2348.586959169711,77651.41304083029,80000.,-568000.0000000001,648000.0000000001,80000.,2330.097087378643,77669.90291262136,2330.097087378643
8.2,2346.77729945758,77653.22270054242,80000.,-576000.,656000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
8.3,2345.1447566184443,77654.85524338156,80000.,-584000.,664000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
8.4,2343.6719956878956,77656.3280043121,80000.,-592000.,672000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
8.5,2342.343378326958,77657.65662167304,80000.,-600000.,680000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
8.600000000000001,2341.14479676822,77658.85520323178,80000.,-608000.0000000001,688000.0000000001,80000.,2330.097087378643,77669.90291262136,2330.097087378643
8.7,2340.0635240141655,77659.93647598583,80000.,-616000.,696000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
8.8,2339.088078697042,77660.91192130296,80000.,-624000.,704000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
8.9,2338.2081031653083,77661.7918968347,80000.,-632000.,712000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
9.,2337.4142535021283,77662.58574649788,80000.,-640000.,720000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
9.1,2336.6981003080837,77663.30189969191,80000.,-648000.,728000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
9.200000000000001,2336.0520391945915,77663.94796080541,80000.,-656000.0000000001,736000.0000000001,80000.,2330.097087378643,77669.90291262136,2330.097087378643
9.3,2335.469210037593,77664.5307899624,80000.,-664000.,744000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
9.4,2334.943424134133,77665.05657586586,80000.,-672000.,752000.,80000.,2330.097087378643,77669.90291262136,2330.097087378643
